06;6338;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
02;5887;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
08;6354;8;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
12;6377;1;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
02;6290;8;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
13;6388;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
07;5540;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
03;6315;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
02;5903;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
02;6299;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
10;6367;4;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
04;5956;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
04;6318;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
09;6041;0;1;0;0;1;0;1;2;2;4;1;5;1;1;1;1;1;4;1;1;2;1;;5;5;1;;4;2;4;1;5
01;5881;0;1;0;0;1;0;1;2;4;4;1;4;1;2;;1;1;4;2;2;2;1;2;4;4;2;2;2;1;2;1;2
02;5898;7;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
08;5131;7;1;1;1;1;1;4;4;4;2;4;2;1;2;2;2;2;4;2;4;2;3;;4;4;2;4;4;2;2;1;2
01;6262;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
12;6102;3;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
08;4507;9;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
10;6370;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
12;5143;1;0;0;0;1;0;2;2;4;5;1;;1;2;4;2;1;3;3;2;2;3;3;5;4;2;4;;1;;1;4
04;5955;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
02;5088;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
04;6327;4;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
06;6333;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
01;6246;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
04;6328;4;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
06;5970;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
03;6309;4;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
12;6116;5;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
12;5834;5;1;0;0;0;0;5;5;;1;5;5;1;;;1;;5;1;;;;1;5;;;5;;;1;1;5
13;6379;5;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
07;5990;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
10;6366;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
01;6263;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
11;6068;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
08;6011;1;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
07;6221;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
02;6278;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
10;6368;4;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
13;6385;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
02;6279;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
08;6022;5;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
04;5949;1;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
03;5939;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
07;5245;9;0;1;1;1;0;4;4;;2;;2;2;4;2;4;5;4;2;4;4;4;4;2;5;2;5;2;2;2;4;2
02;6304;4;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
11;5225;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
02;6287;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
02;5909;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
02;6300;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
02;6288;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
08;6358;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
04;6324;1;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
09;6038;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
